"sampleIndex","randomSeed","assetContract","tokenSymbol","canonicalProtocol","canonicalVersion","canonicalPool","allCanonicalEvidence","direction","inputAsset","outputAsset","testAmount","recipient","chainId","provider","rmtFeeBps","feeAsset","providerSlippagePpm","maximumUserSlippagePpm","zeroXQuoteStatus","zeroXRouteStatus","invalidResponseReason","policyViolation","rmtParserDefect","expectedIntegratorFee","readOnlySimulationStatus","indicativeStatus","indicativeExpectedOutput","responseEconomics","integratorFeeDifferenceAtomic","expectedOutput","providerReportedMinimum","protectedOutput","executableBound","allowanceTarget","transactionTarget","transactionValue","calldataHash","settlerTarget","settlerRuntimeHash","targetRuntimeHash","firmStatus","fundedSimulation","caseOutcome","section","originalStatus","originalInputAmount","peepExtra"
"46","5272840","0xb1f863bf3D717E74199D2801A69Fa744d89aBaeC","GPT6A","uniswap","3","0x59e52722ee6f03e8eb522cef5be9835fcef228c1","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x59e52722ee6f03e8eb522cef5be9835fcef228c1""}]","SELL","0xb1f863bf3D717E74199D2801A69Fa744d89aBaeC","0x0000000000000000000000000000000000000000","999499835339063762708190652","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xb1f863bf3D717E74199D2801A69Fa744d89aBaeC","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","2498749588347659406770476","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"47","5272840","0x8141B1EceA7719058549ad85C01A2b32A85fcA01","COURIER","uniswap","4","0x2774bba25e5ddc61133daf96c24192f257085ecde9508da2d086e30270ef3e7c","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x2774bba25e5ddc61133daf96c24192f257085ecde9508da2d086e30270ef3e7c""}]","BUY","0x0000000000000000000000000000000000000000","0x8141B1EceA7719058549ad85C01A2b32A85fcA01","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","289893946986200603621354","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x8141b1ecea7719058549ad85c01a2b32a85fca01"",""sellAmount"":""500000000000000"",""buyAmount"":""289893946986200603621354"",""minBuyAmount"":""287023996911037217644162"",""totalNetworkFee"":""209818953792000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","289893946986200603621354","287023996911037217644162","287023996911037217644162","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x13fc3913b2b5167606e8cfa393d9d33f5e149e17bc6c7008470e2870c1d06dc2","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747593"",""blockHash"":""0x62960ec6df2e22b8b1379632670cafc1cfcd7d0a6ef34a47df900b6dafb99c4b"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x13fc3913b2b5167606e8cfa393d9d33f5e149e17bc6c7008470e2870c1d06dc2"",""gasLimit"":""776681"",""gasPrice"":""271347750"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""287023996911037217644162"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"47","5272840","0x8141B1EceA7719058549ad85C01A2b32A85fcA01","COURIER","uniswap","4","0x2774bba25e5ddc61133daf96c24192f257085ecde9508da2d086e30270ef3e7c","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x2774bba25e5ddc61133daf96c24192f257085ecde9508da2d086e30270ef3e7c""}]","SELL","0x8141B1EceA7719058549ad85C01A2b32A85fcA01","0x0000000000000000000000000000000000000000","289893946986200603621354","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x8141B1EceA7719058549ad85C01A2b32A85fcA01","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","724734867465501509053","NOT_RUN_INSUFFICIENT_BALANCE","indicative","478325666191190","{""sellAsset"":""0x8141b1ecea7719058549ad85c01a2b32a85fca01"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""289893946986200603621354"",""buyAmount"":""478325666191190"",""minBuyAmount"":""473583128289044"",""totalNetworkFee"":""155719105920000"",""integratorFee"":{""asset"":""0x8141b1ecea7719058549ad85c01a2b32a85fca01"",""amount"":""724734867465501509053"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""718566348819"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x8141b1ecea7719058549ad85c01a2b32a85fca01"",""amount"":""724734867465501509053"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","478325666191190","473583128289044","473583128289044","true","0x0000000000001fF3684f28c67538d4D072C22734","0x0000000000001fF3684f28c67538d4D072C22734","0","0xc25f86bcdabcdbee2f27ff6aa0731e309749af8fb93302ca3f11de70c841e567","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747603"",""blockHash"":""0x82ca392bb87e648cee316dbf0291f543e6eb4347731b92e53084b39bea6a3535"",""balanceSlot"":""0xfc40ea33816453f766ebc0872d4b5152b468882abe7b6b35528069db4d6e41c4"",""allowanceSlot"":""0xff5ad6a19694d8c773fd8fb371e835b382d754cc0dd437b4bb885a14b6521290"",""allowanceSpender"":""0x0000000000001fF3684f28c67538d4D072C22734"",""allowanceAtomic"":""289893946986200603621354"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xc25f86bcdabcdbee2f27ff6aa0731e309749af8fb93302ca3f11de70c841e567"",""gasLimit"":""576430"",""gasPrice"":""270144000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""0"",""protectedOutput"":""473583128289044"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"48","5272840","0x7163aE1B5AeA2f09EBc609C52b4dcAc0a7a4bC2d","GAGE","uniswap","3","0x395e3890290561e8bd460cf6fce0053befa9bd8d","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x395e3890290561e8bd460cf6fce0053befa9bd8d""}]","BUY","0x0000000000000000000000000000000000000000","0x7163aE1B5AeA2f09EBc609C52b4dcAc0a7a4bC2d","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","318563184846618705971","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x7163ae1b5aea2f09ebc609c52b4dcac0a7a4bc2d"",""sellAmount"":""500000000000000"",""buyAmount"":""318563184846618705971"",""minBuyAmount"":""315409409316637174870"",""totalNetworkFee"":""101986963119000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","318563184846618705971","315409409316637174870","315409409316637174870","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0xa8e6aa9457cdabba23963eed4de2a68e86b28163a4305d213e15b56a1a8df37e","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747628"",""blockHash"":""0xc5e60a469608b15ed52c6606e156fdee9c24de0573fcaec7350850a476e3ba83"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0xa8e6aa9457cdabba23963eed4de2a68e86b28163a4305d213e15b56a1a8df37e"",""gasLimit"":""375763"",""gasPrice"":""270144000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""315409409316637174870"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"48","5272840","0x7163aE1B5AeA2f09EBc609C52b4dcAc0a7a4bC2d","GAGE","uniswap","3","0x395e3890290561e8bd460cf6fce0053befa9bd8d","[{""protocol"":""uniswap"",""version"":3,""pool"":""0x395e3890290561e8bd460cf6fce0053befa9bd8d""}]","SELL","0x7163aE1B5AeA2f09EBc609C52b4dcAc0a7a4bC2d","0x0000000000000000000000000000000000000000","318563184846618705971","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x7163aE1B5AeA2f09EBc609C52b4dcAc0a7a4bC2d","9900","10000","invalid_response","REJECTED","WRONG_INTEGRATOR_FEE_AMOUNT","YES","NO","796407962116546764","NOT_REACHED","invalid_response","","{""sellAsset"":""0x7163ae1b5aea2f09ebc609c52b4dcac0a7a4bc2d"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""318563184846618705971"",""buyAmount"":""485536347281150"",""minBuyAmount"":""480722316396740"",""totalNetworkFee"":""92887299468000"",""integratorFee"":{""asset"":""0x7163ae1b5aea2f09ebc609c52b4dcac0a7a4bc2d"",""amount"":""796407962116546765"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""729398618851"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x7163ae1b5aea2f09ebc609c52b4dcac0a7a4bc2d"",""amount"":""796407962116546765"",""type"":""volume""}],""integratorFeesOverflow"":false}","1","","","","","","","","","","","","","","POLICY_REJECTED_WRONG_INTEGRATOR_FEE_AMOUNT","matrix","","",""
"49","5272840","0xcdCf6a05e6b9899feC60aB36f2db4CC2C1373688","Sirius","uniswap","4","0x8cb10b6bf54dded6334bccf3daf4a28455de8f102b072d2c0c4700083f01c563","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x8cb10b6bf54dded6334bccf3daf4a28455de8f102b072d2c0c4700083f01c563""}]","BUY","0x0000000000000000000000000000000000000000","0xcdCf6a05e6b9899feC60aB36f2db4CC2C1373688","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","1250000000000","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"49","5272840","0xcdCf6a05e6b9899feC60aB36f2db4CC2C1373688","Sirius","uniswap","4","0x8cb10b6bf54dded6334bccf3daf4a28455de8f102b072d2c0c4700083f01c563","[{""protocol"":""uniswap"",""version"":4,""pool"":""0x8cb10b6bf54dded6334bccf3daf4a28455de8f102b072d2c0c4700083f01c563""}]","SELL","0xcdCf6a05e6b9899feC60aB36f2db4CC2C1373688","0x0000000000000000000000000000000000000000","1000000000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xcdCf6a05e6b9899feC60aB36f2db4CC2C1373688","9900","10000","no_route","NO_ROUTE","","NOT_APPLICABLE","NO","2500000000000000","NOT_REACHED","no_route","","{""sellAsset"":null,""buyAsset"":null,""sellAmount"":null,""buyAmount"":null,""minBuyAmount"":null,""totalNetworkFee"":null,""integratorFee"":null,""zeroExFee"":null,""gasFee"":null,""integratorFees"":[],""integratorFeesOverflow"":false}","","","","","","","","","","","","","","","NO_ROUTE","matrix","","",""
"50","5272840","0x85a479651526fBeDB482Cde88FD3Fdd3c1B10970","OPENAI","uniswap","3","0xb581e7b503084056f2fc67524cba2a7b0345f90c","[{""protocol"":""uniswap"",""version"":3,""pool"":""0xb581e7b503084056f2fc67524cba2a7b0345f90c""}]","BUY","0x0000000000000000000000000000000000000000","0x85a479651526fBeDB482Cde88FD3Fdd3c1B10970","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","820117640187892","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0x85a479651526fbedb482cde88fd3fdd3c1b10970"",""sellAmount"":""500000000000000"",""buyAmount"":""820117640187892"",""minBuyAmount"":""811998475542218"",""totalNetworkFee"":""94468008780000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","820117640187892","811998475542218","811998475542218","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x1b262c3d5c9f2d82d7587964c1d587c18bc8427e7f96449b6221af060977bb3b","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747653"",""blockHash"":""0x81dd7dafacb5b477c1159d7da131f8eb48d9cc49df1a406908665e6811d2646a"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x1b262c3d5c9f2d82d7587964c1d587c18bc8427e7f96449b6221af060977bb3b"",""gasLimit"":""348060"",""gasPrice"":""271215000"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""811998475542218"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","matrix","","",""
"50","5272840","0x85a479651526fBeDB482Cde88FD3Fdd3c1B10970","OPENAI","uniswap","3","0xb581e7b503084056f2fc67524cba2a7b0345f90c","[{""protocol"":""uniswap"",""version"":3,""pool"":""0xb581e7b503084056f2fc67524cba2a7b0345f90c""}]","SELL","0x85a479651526fBeDB482Cde88FD3Fdd3c1B10970","0x0000000000000000000000000000000000000000","820117640187892","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x85a479651526fBeDB482Cde88FD3Fdd3c1B10970","9900","10000","invalid_response","REJECTED","WRONG_INTEGRATOR_FEE_AMOUNT","YES","NO","2050294100469","NOT_REACHED","invalid_response","","{""sellAsset"":""0x85a479651526fbedb482cde88fd3fdd3c1b10970"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""820117640187892"",""buyAmount"":""486145402246270"",""minBuyAmount"":""481325332659652"",""totalNetworkFee"":""95153522004000"",""integratorFee"":{""asset"":""0x85a479651526fbedb482cde88fd3fdd3c1b10970"",""amount"":""2050294100470"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""730313573739"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x85a479651526fbedb482cde88fd3fdd3c1b10970"",""amount"":""2050294100470"",""type"":""volume""}],""integratorFeesOverflow"":false}","1","","","","","","","","","","","","","","POLICY_REJECTED_WRONG_INTEGRATOR_FEE_AMOUNT","matrix","","",""
"0","5272840","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","PEEP","uniswap","2","0xe70dd15481ba143f145fbe23e8916236d554d3c7","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xe70dd15481ba143f145fbe23e8916236d554d3c7""}]","BUY","0x0000000000000000000000000000000000000000","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","500000000000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x0000000000000000000000000000000000000000","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","1250000000000","NOT_RUN_INSUFFICIENT_BALANCE","indicative","57349701542949120644598","{""sellAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""buyAsset"":""0xf0821f2bf570ca4e7499a9ed9db7c788fed9946f"",""sellAmount"":""500000000000000"",""buyAmount"":""57349701542949120644598"",""minBuyAmount"":""56781939497673924345664"",""totalNetworkFee"":""85169399400000"",""integratorFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""750000000000"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""1250000000000"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","57349701542949120644598","56781939497673924345664","56781939497673924345664","true","","0x0000000000001fF3684f28c67538d4D072C22734","500000000000000","0x761fcc5665ac92917cfde59fc95bc78e3f2c29d90ecc65e3df76c6752895dbdf","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747663"",""blockHash"":""0xef0b913db3ecad075cae6276c1a8a98371b80e1b7d20b8300389ef63c662d9a5"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x761fcc5665ac92917cfde59fc95bc78e3f2c29d90ecc65e3df76c6752895dbdf"",""gasLimit"":""313800"",""gasPrice"":""274016250"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""500000000000000"",""protectedOutput"":""56781939497673924345664"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","peep","","",""
"0","5272840","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","PEEP","uniswap","2","0xe70dd15481ba143f145fbe23e8916236d554d3c7","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xe70dd15481ba143f145fbe23e8916236d554d3c7""}]","SELL","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","0x0000000000000000000000000000000000000000","57349701542949120644598","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","143374253857372801611","NOT_RUN_INSUFFICIENT_BALANCE","indicative","492905235364120","{""sellAsset"":""0xf0821f2bf570ca4e7499a9ed9db7c788fed9946f"",""buyAsset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""sellAmount"":""57349701542949120644598"",""buyAmount"":""492905235364120"",""minBuyAmount"":""488018142895312"",""totalNetworkFee"":""84492537399000"",""integratorFee"":{""asset"":""0xf0821f2bf570ca4e7499a9ed9db7c788fed9946f"",""amount"":""143374253857372801611"",""type"":""volume""},""zeroExFee"":{""asset"":""0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee"",""amount"":""740468555894"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0xf0821f2bf570ca4e7499a9ed9db7c788fed9946f"",""amount"":""143374253857372801611"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","492905235364120","488018142895312","488018142895312","true","0x0000000000001fF3684f28c67538d4D072C22734","0x0000000000001fF3684f28c67538d4D072C22734","0","0x2b79de7f301f4935e8058692209bed94c3b53c8f4e5108372e8c443fabe967e8","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747674"",""blockHash"":""0x8a8deac763d8a2829c003ec967d843d9c0bde3e22c241a27b4e8804994746a05"",""balanceSlot"":""0xf043c50fe795c69f30b8ff78b84032dc53a9d87ca283ae10a1dacfbb648e83ef"",""allowanceSlot"":""0x8633cf2d93cf08d5beab4385c45958edebafa053650c03b0a14121e3dde9d80f"",""allowanceSpender"":""0x0000000000001fF3684f28c67538d4D072C22734"",""allowanceAtomic"":""57349701542949120644598"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x2b79de7f301f4935e8058692209bed94c3b53c8f4e5108372e8c443fabe967e8"",""gasLimit"":""311412"",""gasPrice"":""271320750"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""0"",""protectedOutput"":""488018142895312"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","peep","","",""
"0","5272840","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","PEEP","uniswap","2","0xe70dd15481ba143f145fbe23e8916236d554d3c7","[{""protocol"":""uniswap"",""version"":2,""pool"":""0xe70dd15481ba143f145fbe23e8916236d554d3c7""}]","BUY","0x5fc5360D0400a0Fd4f2af552ADD042D716F1d168","0xf0821f2BF570ca4e7499a9Ed9dB7C788FED9946f","1000000","0x1111111111111111111111111111111111111111","4663","zero-x-swap","25","0x5fc5360D0400a0Fd4f2af552ADD042D716F1d168","9900","10000","FIRM_RETURNED","ROUTABLE","","NOT_APPLICABLE","NO","2500","NOT_RUN_INSUFFICIENT_BALANCE","indicative","46641541897501021345062","{""sellAsset"":""0x5fc5360d0400a0fd4f2af552add042d716f1d168"",""buyAsset"":""0xf0821f2bf570ca4e7499a9ed9db7c788fed9946f"",""sellAmount"":""1000000"",""buyAmount"":""46641541897501021345062"",""minBuyAmount"":""46179790632715761228734"",""totalNetworkFee"":""113135417892000"",""integratorFee"":{""asset"":""0x5fc5360d0400a0fd4f2af552add042d716f1d168"",""amount"":""2500"",""type"":""volume""},""zeroExFee"":{""asset"":""0x5fc5360d0400a0fd4f2af552add042d716f1d168"",""amount"":""1500"",""type"":""volume""},""gasFee"":null,""integratorFees"":[{""asset"":""0x5fc5360d0400a0fd4f2af552add042d716f1d168"",""amount"":""2500"",""type"":""volume""}],""integratorFeesOverflow"":false}","0","46641541897501021345062","46179790632715761228734","46179790632715761228734","true","0x0000000000001fF3684f28c67538d4D072C22734","0x0000000000001fF3684f28c67538d4D072C22734","0","0x1d34863162a23feca2e28bbc2190fcc00b91a800a9ea46620428a7f4535938f5","0x39b38686A19836Ac10162c490E4558e120CbBE5f","0xb6c0bf3b83bc9ae4f6ed65a4f5f6c188eb3e4258d8d3b3705dff4ac02ed4a966","0x99f5e8edaceacfdd183eb5f1da8a7757b322495b80cf7928db289a1b1a09f799","insufficient_balance","{""status"":""PASS"",""mode"":""ETH_CALL_EPHEMERAL_FUNDING"",""walletAuthority"":false,""blockNumber"":""57747688"",""blockHash"":""0x9c7cad6ae736f886988351ae6394b169a029bb043fe5c009d0187c7d0c276ea9"",""balanceSlot"":""0x8eec1c9afb183a84aac7003cf8e730bfb6385f6e43761d6425fba4265de3a9eb"",""allowanceSlot"":""0xcac99d11595dcde91c9e908705fa83b7a09fe2b2fc8e3c0293a36f7bd1dccffe"",""allowanceSpender"":""0x0000000000001fF3684f28c67538d4D072C22734"",""allowanceAtomic"":""1000000"",""errorCode"":null,""errorSelector"":null,""calldataHash"":""0x1d34863162a23feca2e28bbc2190fcc00b91a800a9ea46620428a7f4535938f5"",""gasLimit"":""417739"",""gasPrice"":""274016250"",""transactionTarget"":""0x0000000000001fF3684f28c67538d4D072C22734"",""transactionValue"":""0"",""protectedOutput"":""46179790632715761228734"",""exactEnvelopePreserved"":true}","FIRM_VERIFIED","peep","","",""
